SourceFile,LineNumber,GroupId,ArtifactId,Author,BugType,CWE,MethodSink,UnknownSource,SourceMethod,HasTainted Source,HasSafeSource,HasUnknownSource,Status,Key
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_67b.java,43,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_67a$Container.containerOne,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_67b.badSink(Ltestcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_67a$Container;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_67b.java,107,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_67a$Container.containerOne,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_67b.goodG2BSink(Ltestcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_67a$Container;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_68b.java,43,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_68a.data,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_68b.badSink(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_68b.java,107,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_68a.data,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_68b.goodG2BSink(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_71b.java,43,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_71b.badSink(Ljava/lang/Object;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_71b.java,107,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_71b.goodG2BSink(Ljava/lang/Object;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_72b.java,44,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_72b.badSink(Ljava/util/Vector;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_72b.java,108,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_72b.goodG2BSink(Ljava/util/Vector;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_73b.java,44,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_73b.badSink(Ljava/util/LinkedList;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_73b.java,108,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_73b.goodG2BSink(Ljava/util/LinkedList;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_74b.java,44,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_74b.badSink(Ljava/util/HashMap;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_74b.java,108,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_74b.goodG2BSink(Ljava/util/HashMap;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_75b.java,54,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,java/io/ObjectInputStream.readObject()Ljava/lang/Object;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_75b.badSink([BLjavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_75b.java,161,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,java/io/ObjectInputStream.readObject()Ljava/lang/Object;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_75b.goodG2BSink([BLjavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_81_bad.java,42,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_81_bad.action(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_81_goodG2B.java,42,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeQuery_81_goodG2B.action(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_01.java,55,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_01.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_02.java,62,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_02.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_03.java,62,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_03.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_04.java,69,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_04.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_05.java,69,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_05.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_06.java,67,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_06.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_07.java,67,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_07.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_08.java,75,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_08.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_09.java,62,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_09.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_10.java,62,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_10.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_11.java,62,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_11.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_12.java,63,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_12.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_13.java,62,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_13.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_14.java,62,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_14.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_15.java,65,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_15.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_16.java,58,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_16.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_17.java,60,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_17.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_21.java,64,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_21.badSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_21.java,283,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_21.goodG2BSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_22b.java,40,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_22b.badSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_22b.java,209,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_22b.goodG2BSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_31.java,62,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,javax/servlet/http/Cookie.getValue()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_31.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_41.java,42,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_41.badSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_41.java,116,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_41.goodG2BSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_42.java,62,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_42.badSource(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_42.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_45.java,47,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_45.dataBad,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_45.badSink(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_45.java,123,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_45.dataGoodG2B,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_45.goodG2BSink(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_51b.java,41,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_51b.badSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_51b.java,91,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_51b.goodG2BSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_52c.java,41,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_52c.badSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_52c.java,91,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_52c.goodG2BSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_53d.java,41,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_53d.badSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_53d.java,91,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_53d.goodG2BSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_54e.java,41,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_54e.badSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_54e.java,91,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_54e.goodG2BSink(Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_61a.java,42,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_61b.badSource(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_61a.bad(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_66b.java,42,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_66b.badSink([Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,true,true,true,BAD,
src/testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_66b.java,93,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.executeUpdate(Ljava/lang/String;)I,,testcases/CWE89_SQL_Injection/s02/CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_66b.goodG2BSink([Ljava/lang/String;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,false,true,true,GOOD,
